Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
LSF4HVMmDs;Luner Colony 1;jaydenortiz;4;50;131280;32820;0;Lunar;United Earth;Human;0;2023-03-01 00:00:00;;0;123;-778;702;0/1;steam.windows;0;FhTVu82Cf2;0
LshFtdz0;New Turing;Colt538;242582;0;51169493311814630;210936892728;1;Red Planet;United Earth;Human;1;2022-04-08 00:00:00;2022-04-10 00:00:00;4;123;-271;-798;0/0;steam.windows;0;earth;1
lskZAqG9N7;Galactus empire;iiYaYeeet;30306;36;2068679522;68260;0;Earthlike;United Earth;Human;1;2022-03-02 00:00:00;2022-03-04 00:00:00;3;123;107;-611;0/0;ios.appstore;0;earth;1
LT1dtSTrON;Alexandria;Thehamood;69697;27;252839259;3628;0;Red Planet;United Earth;Human;1;2022-11-04 00:00:00;2022-11-29 00:00:00;3;123;440;701;1/0;android.gplay;0;DyMiwE4N;0
Lticy72A;Magmariis;therealchromedino;1696;19;1605126437;946419;0;Lava World;Alpha Draconians;Reptilian;1;2022-04-28 00:00:00;2022-05-11 00:00:00;4;123;930;925;105/-87;web.apeappslauncher;0;y5yk7BvA;0
ltt6SekBQD;Doofania Der Zucker;SherlocktheKnower;2849;61;3431903;1205;0;Sugarland;Zolarg Empire;Insectoids;0;2023-03-10 00:00:00;;3;123;-988;57;105/-86;android.gplay;0;0bh2dh3udC;1
LUcmC4vQK7;zeptha three;alphabeta345;39058;39;743022335846;19023563;0;Desert World;Alpha Draconians;Reptilian;1;2020-07-29 00:00:00;1969-12-31 00:00:00;3;;-348;-104;107/-70;steam.windows;0;;1
LUW6bAlG9f;Mordoria;gregoryguytarr;119339;22;604344406;5064;0;Red Planet;United Earth;Human;0;2023-03-06 00:00:00;;4;123;470;-321;0/1;ios.appstore;0;73tHnUhjKe;1
LvmfxHhA;Brizov;Lobotom;347439;26;174521276454;502308;0;Lunar;United Earth;Human;1;2022-04-02 00:00:00;2022-04-04 00:00:00;4;123;-950;784;0/-1;steam.windows;0;earth;1
lvRps01UGN;My Colony;Ewenlol;19;0;123972;6525;0;Red Planet;United Earth;Human;0;2023-02-01 00:00:00;;0;123;380;609;51/-39;android.gplay;0;YCBNv3SUyG;0
lw2LqKfGNk;My Colony;Ernstindemann21439;594;1;1104175;1859;0;Earthlike;United Earth;Human;0;2023-02-14 00:00:00;;3;123;-315;-797;-1/1;web.apewebapps;0;IvwKkU5khK;0
lw3Rdm8izY;Ice03;WhateverUsername;93;21;1442351;15509;0;Ice World;League of Independent States;Human;0;2022-11-27 00:00:00;;0;123;304;-275;-1/-2;web.apewebapps;0;lis;0
lwFHWTtd;Perfecto primo;tommiz20;6988480;23;1488379629175;212976;1;Earthlike;United Earth;Human;1;2020-02-27 00:00:00;2020-02-29 00:00:00;4;;-579;98;10/-20;web.apewebapps;0;;1
lWIMPXR52y;Kiltar;Jimh823;27;3;0;0;0;Lunar;United Earth;Human;0;2022-12-04 00:00:00;;0;123;815;661;-1/0;android.gplay;0;5Buk9OjDKR;0
LWizoGdmRb;boris3;cholakov;1180846;30;4812955492410;4075854;1;Red Planet;United Earth;Human;1;2021-01-19 00:00:00;2021-01-20 00:00:00;4;;-84;-598;54/-67;windows.windowsstore;0;;1
lWtx2l50K6;NYC;Jonnywales99;8525;8;47674138;5592;0;Asteroid;League of Independent States;Human;0;2023-02-23 00:00:00;;1;123;100;235;-1/-2;android.gplay;0;lis;1
lXB9XIqZYz;My Colony;don;16516;32;86289101;5225;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;3;123;935;-416;0/0;steam.mac;0;earth;0
lxDAslEEYy;Calandia;penguinsmeercats;298;0;1405375;4716;0;Earthlike;United Earth;Human;0;2023-02-12 00:00:00;;3;123;609;438;0/0;web.apewebapps;0;Y8GrNOwNhY;0
LXMs7DovaO;1989;gumball13191;1349;69;11913048;8831;0;Ice World;Zolarg Empire;Insectoids;0;2022-11-27 00:00:00;;0;123;316;64;104/-86;android.gplay;0;zolarg;1
lXU2pgpV4V;Greens mars;Greenboui;356;0;3200087;8989;0;Red Planet;United Earth;Human;0;2022-07-02 00:00:00;;0;123;-648;482;0/0;android.gplay;0;earth;0
LY1UB3Yw12;WHY;Otometakai1;31693;33;53468056918;1687062;0;Abandoned World;Alpha Draconians;Reptilian;1;2023-02-11 00:00:00;2023-02-13 00:00:00;3;123;-869;982;106/-87;web.apewebapps;0;2pnXxRztRW;1
lY3JPSu94n;RessourceValley;MZBuilder;2615;90;18315805628;7004132;0;Desert World;Alpha Draconians;Reptilian;0;2022-03-20 00:00:00;;3;123;-959;143;125/-102;desktop.windows;0;nvmPg0xvaf;1
lyDTl9CB5t;Uris Prime;usbrit72;185035;7;9594746491;51854;1;Red Planet;United Earth;Human;1;2023-01-18 00:00:00;2023-01-20 00:00:00;3;123;-760;42;0/1;web.apewebapps;0;hbDaYIBG7v;0
lZ47lpTkMQ;bobi;cholakov;1365;40;698657;512;0;Sugarland;Zolarg Empire;Insectoids;0;2023-01-06 00:00:00;;3;123;-484;-937;104/-86;windows.windowsstore;0;zolarg;1
LZgnFskxRh;Lizard Planet;Odiin46;603;16;4587459498;7607727;1;Water World;Alpha Draconians;Reptilian;1;2022-12-03 00:00:00;2022-12-04 00:00:00;3;123;910;-368;106/-87;ios.appstore;0;draconian;1
m0YwsBljM0;Paisanland;ResourceManagement;31735;11;211640392;6669;1;Red Planet;United Earth;Human;1;2022-12-15 00:00:00;2022-12-22 00:00:00;3;123;-627;-587;0/1;android.gplay;0;HFnfUtJVYA;1
M1EPbBvhTh;Moonfall;goodstuff;8058;2;28053361;3481;0;Lunar;United Earth;Human;1;2023-02-20 00:00:00;2023-03-01 00:00:00;3;123;-619;-332;1/1;android.gplay;0;cZs3TgmMJV;1
m1jNZFfT1z;Uai;FernandoDj;1924;0;0;0;0;Earthlike;United Earth;Human;0;2022-12-28 00:00:00;;3;123;-945;-545;39/14;windows.windowsstore;0;HFnfUtJVYA;1
m1lY1MY4nm;World_2023_03_22_00_04;CR8642;223;1;1380863;6192;0;Earthlike;United Earth;Human;0;2023-03-22 00:00:00;;3;123;866;-41;0/0;web.apewebapps;0;SXVOfRjX;0
M22penG0oN;Cute Bugs;JoLJlol;1612;74;492653;306;0;Sugarland;Zolarg Empire;Insectoids;0;2023-02-19 00:00:00;;3;123;943;-781;104/-85;web.apewebapps;0;eoKZHi63;0
M2Bizz5c8k;N U T;dnutts777;968;0;9328488;9637;0;Earthlike;United Earth;Human;1;2022-05-14 00:00:00;;3;123;-193;-775;0/1;android.gplay;0;piVpTTB9;1
M2rlcHrrMu;Civic Lunis Space Colony & Militia;PhantomUchiX;63;48;86809;1378;0;Lunar;United Earth;Human;0;2022-11-28 00:00:00;;0;123;-466;-494;11/-48;android.gplay;0;earth;0
M3fC36rkZ4;Mars Delta;BerkianDragon1993;491349;63;1612843048;3282;0;Red Planet;United Earth;Human;1;2022-12-05 00:00:00;1969-12-31 00:00:00;4;123;-952;452;23/-39;steam.windows;0;3lVnRbKokV;1
M3rPTVfz4u;Kobold;morn704;4064;5;19514834;4802;1;Red Planet;United Earth;Human;1;2022-11-28 00:00:00;2022-12-02 00:00:00;4;123;-353;-617;11/-48;desktop.windows;0;kjhAX1YU;1
M3uVh8ww3M;Bosko;Sailorcast;15;0;105689;7046;0;Sugarland;United Earth;Human;0;2023-03-15 00:00:00;;3;123;931;-191;13/-60;android.gplay;0;earth;1
m4nsr1L3qh;Slikpictanilakriralencikistikabrinikikisianik ;Equinox0;3561465;91;4731945895007;1328652;2;Sugarland;Zolarg Empire;Insectoids;1;2022-11-05 00:00:00;2022-11-05 00:00:00;4;123;327;-749;104/-86;web.apewebapps;0;NUrdW7SznK;1
M6fZyBQnqQ;1st;AtariHart;7705;0;16828123;2184;0;Red Planet;United Earth;Human;1;2023-01-02 00:00:00;2023-01-05 00:00:00;2;123;746;112;0/0;windows.windowsstore;0;earth;0
m6mBAP2JaS;AguaRoku;imhotep19;93967;24;4917379635;52331;0;Water World;United Earth;Human;0;2023-01-09 00:00:00;;4;123;-39;957;0/0;desktop.windows;0;H76VhHIJNh;0
m7hviLPNKr;Limitless;ShannonLeigh;149;17;1867206;12532;0;Earthlike;United Earth;Human;0;2023-02-15 00:00:00;;3;123;641;-428;-1/1;windows.windowsstore;0;IvwKkU5khK;1
m849jxoqCk;Bits<3;MzUnknown;4620;22;17116247;3705;0;Lunar;United Earth;Human;0;2023-02-26 00:00:00;;2;123;-599;324;0/1;android.gplay;0;hbDaYIBG7v;1
M8oOKKG5HJ;Capital;Celestile;610713;2;1310388757810;2145670;0;Earthlike;United Earth;Human;1;2019-06-05 00:00:00;2022-03-17 00:00:00;4;;-396;-45;-1/-52;web.apewebapps;0;;1
mA8wVQXt5K;My Mars;Rigi;12046971;54;104862091494505;8704436;1;Red Planet;United Earth;Human;1;2022-06-11 00:00:00;2022-06-23 00:00:00;4;;-183;881;-19/-62;windows.windowsstore;0;;1
mAANf40h7D;Wackworld;Toatah;3590;43;6481493;1805;0;Red Planet;United Earth;Human;0;2022-12-13 00:00:00;;1;123;-883;-405;1/0;web.apewebapps;0;earth;0
mafr9isbMC;Coup detat Prerogative;BlizzardBlivo;65;0;193119;2971;0;Water World;League of Independent States;Human;0;2022-12-02 00:00:00;;3;123;262;15;-1/-2;web.apewebapps;0;rSVttCY2;0
makS8Hlc;Moooon;McNuggets;2275;30;6414601;2820;0;Lunar;United Earth;Human;0;2022-08-21 00:00:00;;1;94;-813;-262;0/0;ios.appstore;0;earth;0
mAMeejvkK4;The Obelisc;xXyoloXx;12;11;27510;2292;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-12-26 00:00:00;;3;100;-87;612;104/-87;android.gplay;0;i1z2NcTAfv;0
MaNvSOmPXw;Ant Uba;Uba;98677;32;90184377443;913935;0;Sugarland;Zolarg Empire;Insectoids;1;2017-07-15 00:00:00;2017-07-26 00:00:00;4;100;-122;799;104/-87;steam.windows;0;zolarg;0
mAyUaZmbdI;My Colony;Hibernia;88;0;243930323;2771935;0;Ice World;Zolarg Empire;Insectoids;0;2017-09-05 00:00:00;;0;;-674;955;77/-15;web.apewebapps;0;;0
mAZCbvQUUZ;Lunaris;yayanx;114;0;519248;4555;0;Lunar;United Earth;Human;0;2023-02-22 00:00:00;;0;123;484;-967;-1/0;desktop.windows;0;kBfTKgNcap;0
mbHpVVuDyx;Johs Town;JohW;1167;1;1542731;1322;0;Forest World;United Earth;Human;0;2023-02-03 00:00:00;;3;123;-53;58;0/0;steam.windows;0;earth;0
MbL0pEjMqh;Mars;scout11912;24;0;201999;8417;0;Red Planet;United Earth;Human;0;2023-02-23 00:00:00;;0;123;-868;-268;0/0;android.gplay;0;8J6fDuiX;1
mc5QQcErsH;Quantum Dome;Mystique;32082;31;254371932;7929;0;Red Planet;United Earth;Human;1;2023-01-02 00:00:00;2023-01-23 00:00:00;4;123;404;299;11/-48;android.gplay;0;hz22MAQlHN;0
MCdHJVNaG9;Newone;Skelus;42;2;157993;3762;0;Red Planet;United Earth;Human;0;2023-01-15 00:00:00;;0;123;892;-783;-1/2;ios.appstore;0;FkVlb8M80o;0
mcUn52xb;Octario;Hisbergers;5050;0;40162437;7953;0;Red Planet;United Earth;Human;0;2022-09-11 00:00:00;;3;123;223;-824;54/-86;android.gplay;0;v7xRR1h0;0
MCzqnvY3kA;Scity1;TinTV1212;280;0;0;0;0;Red Planet;United Earth;Human;1;2023-01-12 00:00:00;;0;123;-141;-876;26/16;android.gplay;0;73Vbtwb8jB;1
MddzTyXt;Yerd2;Surfster;90859;21;13313953390850;146534228;1;Forest World;United Earth;Human;1;2022-07-01 00:00:00;2022-07-07 00:00:00;4;123;-657;-50;0/-1;web.apewebapps;0;earth;1
mDo35REJZ4;My Colony;harry271;33925;22;493649306;14551;0;Earthlike;United Earth;Human;0;2023-02-10 00:00:00;;3;123;247;718;-1/0;desktop.windows;0;IvwKkU5khK;0
mDSQjJCX7G;Hello There;NM05042007;3539;90;527428;149;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-12-18 00:00:00;;3;123;-390;-170;19/6;android.amazon;0;SkZW1mrNRs;0
mEQVXOoA9Y;Shinya Sora;sky123;137;1;1250808;9130;0;Abandoned World;League of Independent States;Human;0;2023-03-09 00:00:00;;3;123;161;281;-1/-2;steam.windows;0;lis;0
MEsYki3CWd;The Hub Of Galactic Stock Exchange (HGSE);fardmama64;284;0;2299083;8095;0;Red Planet;United Earth;Human;0;2023-02-19 00:00:00;;0;123;-822;-310;1/0;steam.windows;0;hoYWrqqJsx;0
meUeIzSJlE;Impyrium;CJTheKing8;47;0;447422;9520;0;Red Planet;United Earth;Human;0;2023-03-18 00:00:00;;0;123;-264;602;54/-1;ios.appstore;0;KJU9BOa04h;1
mfDYj66aBm;MornLuna;imhotep19;15902;11;351483499;22103;0;Lunar;United Earth;Human;0;2020-03-17 00:00:00;;4;;79;-863;34/-14;desktop.windows;0;;0
MFhCYH1W;United Milk Republic | UMR;Josepholden16;41954;41;229034762;5459;4;Red Planet;United Earth;Human;1;2022-07-31 00:00:00;2022-11-11 00:00:00;4;123;-656;-80;0/-1;web.apewebapps;0;oE1Vz4gaJI;1
MFNZQtovCz;New beginnings;markcoyle73;9292;64;11712067;1260;0;Earthlike;United Earth;Human;1;2018-02-05 00:00:00;2020-05-08 00:00:00;3;;-67;304;50/-97;steam.windows;0;;0
mFW22dbGt8;Platos Bug Farm;PlatoThePhilosopher;400;47;222733;557;0;Sugarland;Zolarg Empire;Insectoids;0;2023-02-10 00:00:00;;3;123;877;-906;103/-86;windows.windowsstore;0;DqWivR2vj2;0
mgUexBJLRg;Etolium-01;ZMutedZ;290;0;862828;2975;0;Earthlike;United Earth;Human;0;2022-12-04 00:00:00;;3;123;-364;442;0/0;android.gplay;0;uUZy9TySn5;0
mhaxsoZa06;mhaxsoZa06;Dragonmaster1s2;9384;13;57274906;6103;0;Lunar;United Earth;Human;1;2022-02-08 00:00:00;2023-03-22 00:00:00;4;123;657;767;0/-1;android.gplay;0;OX2eC2i9;1
MHk466Pwc2;Darkness_Sun;Matheuxz444;28469;3;1720080005;60419;2;Lunar;United Earth;Human;1;2022-11-02 00:00:00;2022-11-11 00:00:00;4;123;-860;-896;0/1;android.gplay;0;earth;0
MHkZBkc7j9;Brr;Hayek99;38;2;306492;8066;0;Lunar;United Earth;Human;0;2023-02-09 00:00:00;;0;123;-418;-7;-3/-37;android.gplay;0;aie0jW9zN9;1
MHNrUhlUmB;Poopoopeepeeland;G1reland;45568;38;233524592;5125;1;Lunar;United Earth;Human;1;2022-11-03 00:00:00;2022-11-08 00:00:00;4;123;-548;-249;1/0;web.apewebapps;0;earth;1
MHQbAqgG13;Red Union;TNTCRAZE;5111;16;8629588;1688;1;Red Planet;United Earth;Human;1;2022-11-29 00:00:00;2022-12-10 00:00:00;2;123;938;-838;-1/1;android.gplay;0;earth;0
mIXJbVZjT4;Phobosion;Architecture1134;30;16;160327;5344;0;Red Planet;United Earth;Human;0;2022-01-22 00:00:00;;0;123;985;529;-1/-1;ios.appstore;0;LhXGrPtx;0
mjiQ829UlK;Colony 9;Rawry;18;0;1170599;65033;0;Lunar;United Earth;Human;0;2022-09-12 00:00:00;;0;123;-899;-882;0/0;android.gplay;0;vxDXZktt;1
MjqkFUx7;Popiforina;RangedPies;8327;0;1587412482;190634;1;Lunar;United Earth;Human;1;2022-08-02 00:00:00;2022-08-11 00:00:00;3;123;431;-534;0/1;web.apeappslauncher;0;earth;1
mjsULstXIn;Mooner;Tamibear;59;0;296311;5022;0;Lunar;United Earth;Human;0;2023-02-04 00:00:00;;0;123;505;307;51/-39;steam.windows;0;YCBNv3SUyG;0
MKeh3YKoy3;Rivian;Valek005;74;17;414112;5596;0;Water World;League of Independent States;Human;0;2022-12-07 00:00:00;;3;123;-159;168;-1/-2;android.gplay;0;lis;1
mkhUUH0JQA;Project_ALPHA-ZULU;FOXTROT947;13052;3;39807370;3050;0;Red Planet;United Earth;Human;1;2023-03-04 00:00:00;2023-03-24 00:00:00;3;123;452;-973;96/-86;android.gplay;0;FzV00PxChE;1
mKnCuU0Kqg;Baitberg;imhotep19;42036;2;1088771041;25901;0;Earthlike;United Earth;Human;0;2020-02-07 00:00:00;;4;;718;-15;92/-86;desktop.windows;0;;1
MKpa96Uikf;Land of Skittering;Excessum;685;20;540617;789;0;Water World;Zolarg Empire;Insectoids;0;2023-02-12 00:00:00;;3;123;-22;351;104/-86;steam.windows;0;zolarg;1
MkTxfO4hsA;[EUSCAS] Falling Stars;Equinox0;2390666;3;1634733206812266800;683798241499;4;Red Planet;United Earth;Human;1;2023-01-21 00:00:00;2023-01-22 00:00:00;4;123;-16;-645;0/1;web.apewebapps;0;NUrdW7SznK;0
MkulGKc2DJ;Songbirds Paradise 2;JennaRL;87571;23;973474482;11116;0;Red Planet;United Earth;Human;0;2022-04-16 00:00:00;;4;123;-201;772;0/-1;android.gplay;0;earth;1
MkYRD02pwn;ARK;sherindan;56505;21;1060277719;18764;0;Red Planet;United Earth;Human;1;2022-11-29 00:00:00;2022-12-01 00:00:00;3;123;-561;335;0/1;steam.windows;0;NUrdW7SznK;0
MlEqYjlxbR;Lunar World Test;therealchromedino;16;62;89192;5574;0;Lunar;United Earth;Human;1;2023-02-12 00:00:00;;0;123;-926;-318;0/0;web.apeappslauncher;0;kBfTKgNcap;1
mlXOayvbT9;Doofania Lava Zolarg;SherlocktheKnower;875;52;2538802;2901;0;Lava World;Zolarg Empire;Insectoids;0;2023-03-10 00:00:00;;4;123;-769;859;104/-87;android.gplay;0;0bh2dh3udC;1
